dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.075,20,0.0436929017305374,0.9430379746835442,4.203772458073607
bbh+gpqa+ifeval+math+musr,,1.0,0.075,21,0.0436491817235946,0.9466546112115732,4.215352759445112
bbh+gpqa+ifeval+math+musr,,1.0,0.075,22,0.043587077409029,0.9475587703435804,4.21408653456277
bbh+gpqa+ifeval+math+musr,,1.0,0.075,23,0.043660718947649,0.9507233273056056,4.20523250399416
bbh+gpqa+ifeval+math+musr,,1.0,0.075,24,0.0435616411268711,0.9452983725135624,4.225657311594331
bbh+gpqa+ifeval+math+musr,,1.0,0.075,25,0.0435666479170322,0.9335443037974684,4.216162879572409
bbh+gpqa+ifeval+math+musr,,1.0,0.075,26,0.0437779314815998,0.950271247739602,4.176240604091902
bbh+gpqa+ifeval+math+musr,,1.0,0.075,27,0.043659146875143,0.9507233273056056,4.200547720558272
bbh+gpqa+ifeval+math+musr,,1.0,0.075,28,0.0437326729297637,0.9443942133815552,4.18637520049589
bbh+gpqa+ifeval+math+musr,,1.0,0.075,29,0.0437983237206935,0.948010849909584,4.174027639730355
bbh+gpqa+ifeval+math+musr,,1.0,0.075,30,0.0436451844871044,0.9452983725135624,4.2082097316965426
bbh+gpqa+ifeval+math+musr,,1.0,0.075,31,0.0437309518456459,0.950271247739602,4.189036541540205
bbh+gpqa+ifeval+math+musr,,1.0,0.075,32,0.0437078326940536,0.9462025316455696,4.197437090667933
bbh+gpqa+ifeval+math+musr,,1.0,0.075,33,0.0435561724007129,0.9439421338155516,4.218789116263004
bbh+gpqa+ifeval+math+musr,,1.0,0.075,34,0.043784387409687,0.951627486437613,4.182541537878702
bbh+gpqa+ifeval+math+musr,,1.0,0.075,35,0.0435782745480537,0.9566003616636528,4.220497296802466
bbh+gpqa+ifeval+math+musr,,1.0,0.075,36,0.043737955391407,0.951627486437613,4.182028201404462
bbh+gpqa+ifeval+math+musr,,1.0,0.075,37,0.0435423776507377,0.9416817359855334,4.231648809110312
bbh+gpqa+ifeval+math+musr,,1.0,0.075,38,0.0436968617141246,0.9507233273056056,4.19123031598225
bbh+gpqa+ifeval+math+musr,,1.0,0.075,39,0.0436607785522937,0.9443942133815552,4.191925445745308
bbh+gpqa+ifeval+math+musr,,1.0,0.075,40,0.0437867045402526,0.9484629294755876,4.17457701174038
bbh+gpqa+ifeval+math+musr,,1.0,0.075,41,0.0435406602919101,0.9358047016274864,4.223046754670476
bbh+gpqa+ifeval+math+musr,,1.0,0.075,42,0.0436237677931785,0.9466546112115732,4.215030324739132
