dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.025,41,0.0913022607564926,0.9498191681735986,3.0368538255147413
bbh+gpqa+ifeval+math+musr,,1.0,0.025,42,0.0915745645761489,0.9511754068716094,3.026474300832237
bbh+gpqa+ifeval+math+musr,,1.0,0.025,43,0.0915233343839645,0.945750452079566,3.024123291665058
bbh+gpqa+ifeval+math+musr,,1.0,0.025,44,0.0914672166109085,0.9493670886075948,3.033888800323982
bbh+gpqa+ifeval+math+musr,,1.0,0.025,45,0.0921754464507103,0.9425858951175408,2.988268258874376
bbh+gpqa+ifeval+math+musr,,1.0,0.025,46,0.0917245298624038,0.9520795660036168,3.0092172557758934
bbh+gpqa+ifeval+math+musr,,1.0,0.025,47,0.0917510688304901,0.9547920433996384,3.0107903595374212
bbh+gpqa+ifeval+math+musr,,1.0,0.025,48,0.0917394459247589,0.9511754068716094,3.0074528365582607
bbh+gpqa+ifeval+math+musr,,1.0,0.025,49,0.0913884416222572,0.9493670886075948,3.0344301745313045
bbh+gpqa+ifeval+math+musr,,1.0,0.025,50,0.0917703136801719,0.9489150090415912,3.004734756903222
bbh+gpqa+ifeval+math+musr,,1.0,0.025,51,0.0923109874129295,0.9439421338155516,2.973147547265369
bbh+gpqa+ifeval+math+musr,,1.0,0.025,52,0.09185241907835,0.9448462929475588,2.991232067182085
bbh+gpqa+ifeval+math+musr,,1.0,0.025,53,0.0917886942625045,0.9511754068716094,3.0078799191186922
bbh+gpqa+ifeval+math+musr,,1.0,0.025,54,0.092274509370327,0.945750452079566,2.969236640569052
bbh+gpqa+ifeval+math+musr,,1.0,0.025,55,0.0910831093788147,0.9493670886075948,3.0569975105616156
bbh+gpqa+ifeval+math+musr,,1.0,0.025,56,0.0919061154127121,0.943490054249548,2.9963774660509626
bbh+gpqa+ifeval+math+musr,,1.0,0.025,57,0.0916697233915329,0.955244122965642,3.0102145733992165
bbh+gpqa+ifeval+math+musr,,1.0,0.025,58,0.0914165452122688,0.9493670886075948,3.035975405840902
bbh+gpqa+ifeval+math+musr,,1.0,0.025,59,0.0920885726809501,0.9520795660036168,2.985138499740734
bbh+gpqa+ifeval+math+musr,,1.0,0.025,60,0.0916444659233093,0.9566003616636528,3.005578432691746
bbh+gpqa+ifeval+math+musr,,1.0,0.025,61,0.0916638299822807,0.9448462929475588,3.029202573665509
bbh+gpqa+ifeval+math+musr,,1.0,0.025,62,0.0918695256114006,0.948010849909584,3.001924899460507
bbh+gpqa+ifeval+math+musr,,1.0,0.025,63,0.0916935056447982,0.9443942133815552,3.0020433912441433
bbh+gpqa+ifeval+math+musr,,1.0,0.025,64,0.0919169411063194,0.9507233273056056,2.9981520640362476
bbh+gpqa+ifeval+math+musr,,1.0,0.025,65,0.0915476605296135,0.9489150090415912,3.0146534765861603
bbh+gpqa+ifeval+math+musr,,1.0,0.025,66,0.0914229378104209,0.943490054249548,3.0351873694166587
bbh+gpqa+ifeval+math+musr,,1.0,0.025,67,0.0915743559598922,0.9466546112115732,3.0268730969564253
bbh+gpqa+ifeval+math+musr,,1.0,0.025,68,0.0914949476718902,0.9566003616636528,3.019854870298997
bbh+gpqa+ifeval+math+musr,,1.0,0.025,69,0.091940239071846,0.95750452079566,2.991416562860821
bbh+gpqa+ifeval+math+musr,,1.0,0.025,70,0.0913988128304481,0.9525316455696202,3.0362421338879417
bbh+gpqa+ifeval+math+musr,,1.0,0.025,71,0.0915154069662094,0.9353526220614828,3.0198367824883623
bbh+gpqa+ifeval+math+musr,,1.0,0.025,72,0.0914860442280769,0.951627486437613,3.0316486509940805
bbh+gpqa+ifeval+math+musr,,1.0,0.025,73,0.0916565731167793,0.9471066907775768,3.012467108903087
bbh+gpqa+ifeval+math+musr,,1.0,0.025,74,0.0914539098739624,0.9425858951175408,3.0284991763381184
bbh+gpqa+ifeval+math+musr,,1.0,0.025,75,0.0920220240950584,0.9452983725135624,2.9952554536277125
bbh+gpqa+ifeval+math+musr,,1.0,0.025,76,0.0920968651771545,0.951627486437613,2.9886979381430683
bbh+gpqa+ifeval+math+musr,,1.0,0.025,77,0.0920784994959831,0.9534358047016276,2.9946778042698154
bbh+gpqa+ifeval+math+musr,,1.0,0.025,78,0.0914652571082115,0.9507233273056056,3.018254662104205
bbh+gpqa+ifeval+math+musr,,1.0,0.025,79,0.0913692265748977,0.9543399638336348,3.0277601062315798
bbh+gpqa+ifeval+math+musr,,1.0,0.025,80,0.090947113931179,0.9520795660036168,3.058242073395438
bbh+gpqa+ifeval+math+musr,,1.0,0.025,81,0.0916078761219978,0.943490054249548,3.015646407194683
