dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,35,0.09059766680002213,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,36,0.09065163135528564,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,37,0.09063734859228134,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,38,0.09050921350717545,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,39,0.09027285873889923,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,40,0.09017206728458405,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,41,0.0905994400382042,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,42,0.09034526348114014,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,43,0.09065001457929611,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,44,0.0903259664773941,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,45,0.09028591215610504,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,46,0.0904793068766594,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,47,0.09014202654361725,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,48,0.09044232219457626,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,49,0.08992310613393784,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,50,0.09039947390556335,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,51,0.09080759435892105,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,52,0.0906076729297638,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,53,0.09051670879125595,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,54,0.0906529501080513,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,55,0.09008330851793289,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,56,0.09015040844678879,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,57,0.0899486243724823,0.9498191681735986
