dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,0,0.001,0.275,13,0.029109811410307884,0.946678716674198
mmlu-pro,0,0.001,0.275,14,0.029111618176102638,0.9575237234523272
mmlu-pro,0,0.001,0.275,15,0.029104845598340034,0.946678716674198
mmlu-pro,0,0.001,0.275,16,0.029102405533194542,0.9480343425214641
mmlu-pro,0,0.001,0.275,17,0.029096214100718498,0.9430637144148215
mmlu-pro,0,0.001,0.275,18,0.029104195535182953,0.9516493447808405
mmlu-pro,0,0.001,0.275,19,0.02909194491803646,0.9453230908269318
mmlu-pro,0,0.001,0.275,20,0.029116343706846237,0.9430637144148215
mmlu-pro,0,0.001,0.275,21,0.029113978147506714,0.9534568459105287
mmlu-pro,0,0.001,0.275,22,0.029113737866282463,0.9530049706281066
mmlu-pro,0,0.001,0.275,23,0.0291014201939106,0.9507455942159965
mmlu-pro,0,0.001,0.275,24,0.029102005064487457,0.9462268413917759
mmlu-pro,0,0.001,0.275,25,0.029111692681908607,0.9534568459105287
mmlu-pro,0,0.001,0.275,26,0.029095914214849472,0.9525530953456847
mmlu-pro,0,0.001,0.275,27,0.029104426503181458,0.9489380930863082
mmlu-pro,0,0.001,0.275,28,0.029105111956596375,0.946678716674198
mmlu-pro,0,0.001,0.275,29,0.029103342443704605,0.9498418436511523
mmlu-pro,0,0.001,0.275,30,0.029111837968230247,0.94713059195662
