lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
-0.022142613,0.0237497,0.045892313,1,classical,5482,0.014499154965339033,14
-0.020753179,0.024907012,0.04566019,1,classical,5482,0.014499154965339033,15
0.0003029108,0.049616657,0.049313746,1,classical,5482,0.014499154965339033,16
-0.007425638,0.039708674,0.04713431,1,classical,5482,0.014499154965339033,17
0.0095339175,0.058230408,0.04869649,1,classical,5482,0.014499154965339033,18
-0.018016273,0.02896913,0.046985403,1,classical,5482,0.014499154965339033,19
0.0017221496,0.052444287,0.050722137,1,classical,5482,0.014499154965339033,20
-0.014505514,0.03415589,0.048661403,1,classical,5482,0.014499154965339033,21
-0.009588228,0.037728958,0.047317185,1,classical,5482,0.014499154965339033,22
0.011712341,0.060608678,0.048896335,1,classical,5482,0.014499154965339033,23
-0.01876785,0.027251834,0.046019685,1,classical,5482,0.014499154965339033,24
-0.0059566665,0.041449383,0.047406048,1,classical,5482,0.014499154965339033,25
0.003987262,0.052737877,0.048750617,1,classical,5482,0.014499154965339033,26
-0.016530063,0.029556721,0.046086784,1,classical,5482,0.014499154965339033,27
-0.039716728,0.002803998,0.042520724,0,classical,5482,0.014499154965339033,28
-0.01895463,0.028182747,0.047137376,1,classical,5482,0.014499154965339033,29
-0.026343552,0.01918489,0.04552844,1,classical,5482,0.014499154965339033,30
-0.009096294,0.037786853,0.046883147,1,classical,5482,0.014499154965339033,31
-0.032733604,0.011886586,0.04462019,0,classical,5482,0.014499154965339033,32
-0.004304275,0.04121522,0.045519494,1,classical,5482,0.014499154965339033,33
0.01727329,0.0668297,0.049556404,0,classical,5482,0.014499154965339033,34
-0.026387788,0.01903763,0.04542542,1,classical,5482,0.014499154965339033,35
-0.02237323,0.02148987,0.0438631,1,classical,5482,0.014499154965339033,36
-0.014770283,0.032021973,0.046792258,1,classical,5482,0.014499154965339033,37
-0.0067861676,0.040736634,0.047522802,1,classical,5482,0.014499154965339033,38
-0.010108441,0.0361061,0.04621454,1,classical,5482,0.014499154965339033,39
-0.0154680135,0.032063033,0.047531046,1,classical,5482,0.014499154965339033,40
-0.01886429,0.025884693,0.044748984,1,classical,5482,0.014499154965339033,41
0.0063943136,0.05679392,0.05039961,1,classical,5482,0.014499154965339033,42
-0.0075050946,0.038182452,0.04568755,1,classical,5482,0.014499154965339033,43
