group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
phosphorylated,0.09,wor-active,1.294171364245611,0.013239929624812099,5.945326805819978,0.056596081513750174,0.938,0.0076298239962802675,0.033287379071116396,0.00014082067557897264
phosphorylated,0.09,wor-uniform,1.0,0.0,4.67669635631569,0.023739934986043484,0.947,0.007088105617246489,0.03673088085651393,7.464528292652172e-05
phosphorylated,0.1,bernoulli-active,0.8635924060494943,0.006415690002121775,3.985316775204743,0.026745341443187905,0.969,0.0054835270646791815,0.037979357033967924,0.0001151663239064264
phosphorylated,0.1,bernoulli-uniform,0.7317378418815047,0.003650024753162282,3.3800182193966934,0.014044491575267718,0.976,0.004842256441727085,0.04082564581930633,6.607704124968921e-05
phosphorylated,0.1,classical,0.21804407030698772,0.001023392763785206,1.0,0.0,0.953,0.006695956678163012,0.07470346955955025,9.642531350811732e-05
phosphorylated,0.1,wor-active,1.2931290057364424,0.0122590347432948,5.979053958438733,0.053993119016901465,0.938,0.0076298239962802675,0.03136207635700698,0.00012481740057130437
phosphorylated,0.1,wor-uniform,1.0,0.0,4.688971708148794,0.0224390573166826,0.934,0.007855297938697534,0.034727901190519286,6.720690292202013e-05
phosphorylated,0.11,bernoulli-active,0.8327005569260533,0.005848050350317342,3.867965301203777,0.024658688914275112,0.975,0.004939574819698493,0.03663065753877158,0.00010331098566977612
phosphorylated,0.11,bernoulli-uniform,0.7071816380271825,0.003441736505938444,3.2840762311137808,0.012285557603766374,0.985,0.0038457495745029724,0.039395724430680235,5.824030003725369e-05
phosphorylated,0.11,classical,0.21644584404090708,0.0009661602920668073,1.0,0.0,0.961,0.006125072776426131,0.07112265148758884,8.738272382963495e-05
phosphorylated,0.11,wor-active,1.2759922018502345,0.010879556304745523,5.931997342625104,0.047512773821279504,0.955,0.006558812241406064,0.029817393571138336,0.00010731146952278363
phosphorylated,0.11,wor-uniform,1.0,0.0,4.712641083957871,0.021201691460000806,0.952,0.006763264133666652,0.032958484262227965,6.165807225697605e-05
phosphorylated,0.12,bernoulli-active,0.7943168624796112,0.005119196715731508,3.7449696291539345,0.02130672487168756,0.984,0.003969856390319399,0.03559837217628951,9.283190789406678e-05
phosphorylated,0.12,bernoulli-uniform,0.6877400766982391,0.0031175477199666176,3.2428107693252746,0.011374332801751857,0.986,0.003717232548256541,0.03797579197585579,5.1997706949745946e-05
phosphorylated,0.12,classical,0.213105449742643,0.0009009120037252712,1.0,0.0,0.962,0.0060491811505849775,0.06815538537502284,7.441983554921126e-05
phosphorylated,0.12,wor-active,1.3097560781189772,0.011515754723030088,6.174920045678953,0.05117814788793063,0.919,0.008632121032139988,0.02803892830014224,0.00010353053589083815
phosphorylated,0.12,wor-uniform,1.0,0.0,4.777897502788746,0.02058132624933937,0.945,0.0072129762946392005,0.03135263013839717,5.53544641733307e-05
phosphorylated,0.13,bernoulli-active,0.7794259824099552,0.004998736338907389,3.636234715092312,0.02033238458291289,0.983,0.004089954489689063,0.03448070096969599,8.611905887646031e-05
phosphorylated,0.13,bernoulli-uniform,0.6761787566049621,0.0029851938394959967,3.15554029894594,0.010420687784794993,0.972,0.005219506034410081,0.03674815206229682,4.798251551309066e-05
phosphorylated,0.13,classical,0.21507887117429403,0.0008614182030119523,1.0,0.0,0.958,0.006346359293033785,0.06508310896158215,6.893592339226463e-05
phosphorylated,0.13,wor-active,1.287148623601519,0.010355334249070812,6.010400998588852,0.045792190545874134,0.942,0.0073953154557929906,0.0270512508898973,9.30814516689036e-05
